id_obra,chuva_mm
CCbjj-33021,178
CCbjj-33022,235
CCbjj-33023,340
CCbjj-33024,416
CCbjj-33025,92
CCbjj-33026,134
CCbjj-33027,92
CCbjj-33028,58
CCbjj-33029,302
CCbjj-33030,215
CCbjj-33031,142
CCbjj-33032,417
CCbjj-33033,265
CCbjj-33034,91
CCbjj-33035,395
CCbjj-33036,499
CCbjj-33037,491
CCbjj-33038,491
CCbjj-33039,397
CCbjj-33040,470
CCbjj-33041,102
CCbjj-33042,351
CCbjj-33043,258
CCbjj-33044,290
CCbjj-33045,431
CCbjj-33046,456
CCbjj-33047,253
CCbjj-33048,454
CCbjj-33049,422
CCbjj-33050,137
CCbjj-33051,481
CCbjj-33052,480
CCbjj-33053,258
CCbjj-33054,50
CCbjj-33055,68
CCbjj-33056,149
CCbjj-33057,459
CCbjj-33058,251
CCbjj-33059,258
CCbjj-33060,373
CCbjj-33061,222
CCbjj-33062,173
CCbjj-33063,185
CCbjj-33064,123
CCbjj-33065,278
CCbjj-33066,240
CCbjj-33067,116
CCbjj-33068,191
CCbjj-33069,130
CCbjj-33070,436
CCbjj-33071,281
CCbjj-33072,264
CCbjj-33073,173
CCbjj-33074,326
CCbjj-33075,125
CCbjj-33076,237
CCbjj-33077,64
CCbjj-33078,376
CCbjj-33079,224
CCbjj-33080,348
CCbjj-33081,177
CCbjj-33082,405
CCbjj-33083,351
CCbjj-33084,106
CCbjj-33085,163
CCbjj-33086,107
CCbjj-33087,373
CCbjj-33088,376
CCbjj-33089,422
CCbjj-33090,79
CCbjj-33091,116
CCbjj-33092,384
CCbjj-33093,93
CCbjj-33094,464
CCbjj-33095,66
CCbjj-33096,491
CCbjj-33097,119
CCbjj-33098,485
CCbjj-33099,274
CCbjj-33100,202
CCbjj-33101,316
CCbjj-33102,101
CCbjj-33103,449
CCbjj-33104,251
CCbjj-33105,216
CCbjj-33106,301
CCbjj-33107,404
CCbjj-33108,210
CCbjj-33109,407
CCbjj-33110,188
CCbjj-33111,192
CCbjj-33112,450
CCbjj-33113,491
CCbjj-33114,278
CCbjj-33115,268
CCbjj-33116,91
CCbjj-33117,196
CCbjj-33118,469
CCbjj-33119,246
CCbjj-33120,478
CCbjj-33121,476
CCbjj-33122,276
CCbjj-33123,186
CCbjj-33124,377
CCbjj-33125,285
CCbjj-33126,122
CCbjj-33127,487
CCbjj-33128,37
CCbjj-33129,389
CCbjj-33130,379
CCbjj-33131,443
CCbjj-33132,454
CCbjj-33133,227
CCbjj-33134,172
CCbjj-33135,468
CCbjj-33136,245
CCbjj-33137,362
CCbjj-33138,166
CCbjj-33139,49
CCbjj-33140,449
CCbjj-33141,145
CCbjj-33142,462
CCbjj-33143,42
CCbjj-33144,248
CCbjj-33145,47
CCbjj-33146,470
CCbjj-33147,37
CCbjj-33148,455
CCbjj-33149,270
CCbjj-33150,293
CCbjj-33151,89
CCbjj-33152,343
CCbjj-33153,144
CCbjj-33154,401
CCbjj-33155,181
CCbjj-33156,73
CCbjj-33157,133
CCbjj-33158,476
CCbjj-33159,464
CCbjj-33160,241
CCbjj-33161,256
CCbjj-33162,165
CCbjj-33163,453
CCbjj-33164,489
CCbjj-33165,268
CCbjj-33166,446
CCbjj-33167,107
CCbjj-33168,434
CCbjj-33169,318
CCbjj-33170,390
CCbjj-33171,394
CCbjj-33172,284
CCbjj-33173,84
CCbjj-33174,350
CCbjj-33175,342
CCbjj-33176,355
CCbjj-33177,171
CCbjj-33178,249
CCbjj-33179,54
CCbjj-33180,157
CCbjj-33181,452
CCbjj-33182,308
CCbjj-33183,200
CCbjj-33184,388
CCbjj-33185,213
CCbjj-33186,174
CCbjj-33187,188
CCbjj-33188,81
CCbjj-33189,313
CCbjj-33190,164
CCbjj-33191,406
CCbjj-33192,47
CCbjj-33193,237
CCbjj-33194,163
CCbjj-33195,479
CCbjj-33196,433
CCbjj-33197,154
CCbjj-33198,372
CCbjj-33199,31
CCbjj-33200,182
CCbjj-33201,396
CCbjj-33202,419
CCbjj-33203,456
CCbjj-33204,261
CCbjj-33205,186
CCbjj-33206,38
CCbjj-33207,486
CCbjj-33208,171
CCbjj-33209,458
CCbjj-33210,300
CCbjj-33211,203
CCbjj-33212,365
CCbjj-33213,397
CCbjj-33214,400
CCbjj-33215,330
CCbjj-33216,221
CCbjj-33217,329
CCbjj-33218,38
CCbjj-33219,377
CCbjj-33220,353
CCbjj-33221,169
CCbjj-33222,408
CCbjj-33223,243
CCbjj-33224,414
CCbjj-33225,457
CCbjj-33226,197
CCbjj-33227,409
CCbjj-33228,417
CCbjj-33229,327
CCbjj-33230,190
CCbjj-33231,241
CCbjj-33232,128
CCbjj-33233,396
CCbjj-33234,159
CCbjj-33235,423
CCbjj-33236,101
CCbjj-33237,427
CCbjj-33238,346
CCbjj-33239,312
CCbjj-33240,106
CCbjj-33241,362
CCbjj-33242,211
CCbjj-33243,58
CCbjj-33244,293
CCbjj-33245,245
CCbjj-33246,482
CCbjj-33247,95
CCbjj-33248,498
CCbjj-33249,131
CCbjj-33250,229
CCbjj-33251,105
CCbjj-33252,487
CCbjj-33253,207
CCbjj-33254,228
CCbjj-33255,454
CCbjj-33256,167
CCbjj-33257,438
CCbjj-33258,311
CCbjj-33259,145
CCbjj-33260,439
CCbjj-33261,483
CCbjj-33262,371
CCbjj-33263,388
CCbjj-33264,169
CCbjj-33265,471
CCbjj-33266,484
CCbjj-33267,439
CCbjj-33268,298
CCbjj-33269,111
CCbjj-33270,226
CCbjj-33271,60
CCbjj-33272,302
CCbjj-33273,428
CCbjj-33274,51
CCbjj-33275,226
CCbjj-33276,301
CCbjj-33277,409
CCbjj-33278,190
CCbjj-33279,326
CCbjj-33280,417
CCbjj-33281,382
CCbjj-33282,377
CCbjj-33283,232
CCbjj-33284,476
CCbjj-33285,354
CCbjj-33286,455
CCbjj-33287,454
CCbjj-33288,420
CCbjj-33289,144
CCbjj-33290,53
CCbjj-33291,73
CCbjj-33292,271
CCbjj-33293,97
CCbjj-33294,169
CCbjj-33295,212
CCbjj-33296,289
CCbjj-33297,374
CCbjj-33298,288
CCbjj-33299,494
CCbjj-33300,439
CCbjj-33301,88
CCbjj-33302,143
CCbjj-33303,294
CCbjj-33304,203
CCbjj-33305,298
CCbjj-33306,162
CCbjj-33307,140
CCbjj-33308,408
CCbjj-33309,82
CCbjj-33310,153
CCbjj-33311,90
CCbjj-33312,418
CCbjj-33313,361
CCbjj-33314,487
CCbjj-33315,414
CCbjj-33316,448
CCbjj-33317,185
CCbjj-33318,336
CCbjj-33319,479
CCbjj-33320,308
CCbjj-33321,98
CCbjj-33322,190
CCbjj-33323,364
CCbjj-33324,350
CCbjj-33325,401
CCbjj-33326,122
CCbjj-33327,309
CCbjj-33328,38
CCbjj-33329,220
CCbjj-33330,448
CCbjj-33331,346
CCbjj-33332,173
CCbjj-33333,357
CCbjj-33334,357
CCbjj-33335,52
CCbjj-33336,475
CCbjj-33337,457
CCbjj-33338,216
CCbjj-33339,238
CCbjj-33340,120
CCbjj-33341,250
CCbjj-33342,348
CCbjj-33343,296
CCbjj-33344,116
CCbjj-33345,225
CCbjj-33346,366
CCbjj-33347,360
CCbjj-33348,37
CCbjj-33349,119
CCbjj-33350,273
CCbjj-33351,206
CCbjj-33352,485
CCbjj-33353,37
CCbjj-33354,484
CCbjj-33355,144
CCbjj-33356,63
CCbjj-33357,61
CCbjj-33358,362
CCbjj-33359,129
CCbjj-33360,111
CCbjj-33361,362
CCbjj-33362,123
CCbjj-33363,412
CCbjj-33364,222
CCbjj-33365,278
CCbjj-33366,348
CCbjj-33367,82
CCbjj-33368,128
CCbjj-33369,96
CCbjj-33370,187
CCbjj-33371,88
CCbjj-33372,397
CCbjj-33373,438
CCbjj-33374,190
CCbjj-33375,45
CCbjj-33376,78
CCbjj-33377,288
CCbjj-33378,314
CCbjj-33379,299
CCbjj-33380,264
CCbjj-33381,266
CCbjj-33382,226
CCbjj-33383,346
CCbjj-33384,494
CCbjj-33385,402
CCbjj-33386,58
CCbjj-33387,178
CCbjj-33388,419
CCbjj-33389,437
CCbjj-33390,270
CCbjj-33391,313
CCbjj-33392,214
CCbjj-33393,408
CCbjj-33394,214
CCbjj-33395,494
CCbjj-33396,275
CCbjj-33397,135
CCbjj-33398,51
CCbjj-33399,309
CCbjj-33400,389
CCbjj-33401,303
CCbjj-33402,441
CCbjj-33403,342
CCbjj-33404,103
CCbjj-33405,286
CCbjj-33406,386
CCbjj-33407,311
CCbjj-33408,375
CCbjj-33409,62
CCbjj-33410,154
CCbjj-33411,212
CCbjj-33412,358
CCbjj-33413,47
CCbjj-33414,149
CCbjj-33415,226
CCbjj-33416,371
CCbjj-33417,295
CCbjj-33418,427
CCbjj-33419,361
CCbjj-33420,381
CCbjj-33421,324
CCbjj-33422,193
CCbjj-33423,336
CCbjj-33424,463
CCbjj-33425,396
CCbjj-33426,172
CCbjj-33427,344
CCbjj-33428,446
CCbjj-33429,493
CCbjj-33430,353
CCbjj-33431,467
CCbjj-33432,336
CCbjj-33433,160
CCbjj-33434,119
CCbjj-33435,149
CCbjj-33436,130
CCbjj-33437,191
CCbjj-33438,327
CCbjj-33439,294
CCbjj-33440,137
CCbjj-33441,299
CCbjj-33442,382
CCbjj-33443,131
CCbjj-33444,418
CCbjj-33445,272
CCbjj-33446,396
CCbjj-33447,377
CCbjj-33448,62
CCbjj-33449,110
CCbjj-33450,114
CCbjj-33451,292
CCbjj-33452,325
CCbjj-33453,192
CCbjj-33454,228
CCbjj-33455,37
CCbjj-33456,400
CCbjj-33457,473
CCbjj-33458,71
CCbjj-33459,149
CCbjj-33460,162
CCbjj-33461,473
CCbjj-33462,34
CCbjj-33463,245
CCbjj-33464,275
CCbjj-33465,499
CCbjj-33466,457
CCbjj-33467,155
CCbjj-33468,234
CCbjj-33469,243
CCbjj-33470,119
CCbjj-33471,94
CCbjj-33472,366
CCbjj-33473,112
CCbjj-33474,415
CCbjj-33475,342
CCbjj-33476,207
CCbjj-33477,209
CCbjj-33478,168
CCbjj-33479,59
CCbjj-33480,203
CCbjj-33481,244
CCbjj-33482,407
CCbjj-33483,428
CCbjj-33484,89
CCbjj-33485,372
CCbjj-33486,425
CCbjj-33487,120
CCbjj-33488,35
CCbjj-33489,251
CCbjj-33490,34
CCbjj-33491,459
CCbjj-33492,195
CCbjj-33493,448
CCbjj-33494,468
CCbjj-33495,93
CCbjj-33496,163
CCbjj-33497,43
CCbjj-33498,81
CCbjj-33499,207
CCbjj-33500,302
CCbjj-33501,422
CCbjj-33502,197
CCbjj-33503,65
CCbjj-33504,103
CCbjj-33505,376
CCbjj-33506,78
CCbjj-33507,465
CCbjj-33508,226
CCbjj-33509,238
CCbjj-33510,60
CCbjj-33511,214
CCbjj-33512,107
CCbjj-33513,137
CCbjj-33514,378
CCbjj-33515,132
CCbjj-33516,236
CCbjj-33517,460
CCbjj-33518,105
CCbjj-33519,126
CCbjj-33520,473
CCbjj-33521,278
CCbjj-33522,407
CCbjj-33523,261
CCbjj-33524,123
CCbjj-33525,307
CCbjj-33526,315
CCbjj-33527,445
CCbjj-33528,497
CCbjj-33529,195
CCbjj-33530,280
CCbjj-33531,241
CCbjj-33532,159
CCbjj-33533,406
CCbjj-33534,252
CCbjj-33535,93
CCbjj-33536,207
CCbjj-33537,212
CCbjj-33538,441
CCbjj-33539,32
CCbjj-33540,472
CCbjj-33541,177
CCbjj-33542,128
CCbjj-33543,475
CCbjj-33544,476
CCbjj-33545,48
CCbjj-33546,419
CCbjj-33547,488
CCbjj-33548,330
CCbjj-33549,99
CCbjj-33550,495
CCbjj-33551,475
CCbjj-33552,107
CCbjj-33553,43
CCbjj-33554,222
CCbjj-33555,467
CCbjj-33556,410
CCbjj-33557,366
CCbjj-33558,217
CCbjj-33559,275
CCbjj-33560,363
CCbjj-33561,60
CCbjj-33562,74
CCbjj-33563,231
CCbjj-33564,259
CCbjj-33565,254
CCbjj-33566,354
CCbjj-33567,109
CCbjj-33568,49
CCbjj-33569,461
CCbjj-33570,435
CCbjj-33571,453
CCbjj-33572,494
CCbjj-33573,207
CCbjj-33574,463
CCbjj-33575,294
CCbjj-33576,131
CCbjj-33577,230
CCbjj-33578,364
CCbjj-33579,209
CCbjj-33580,331
CCbjj-33581,107
CCbjj-33582,486
CCbjj-33583,166
CCbjj-33584,446
CCbjj-33585,86
CCbjj-33586,274
CCbjj-33587,284
CCbjj-33588,188
CCbjj-33589,487
CCbjj-33590,487
CCbjj-33591,280
CCbjj-33592,324
CCbjj-33593,482
CCbjj-33594,239
CCbjj-33595,210
CCbjj-33596,382
CCbjj-33597,398
CCbjj-33598,367
CCbjj-33599,145
CCbjj-33600,471
CCbjj-33601,361
CCbjj-33602,349
CCbjj-33603,403
CCbjj-33604,56
CCbjj-33605,134
CCbjj-33606,274
CCbjj-33607,294
CCbjj-33608,206
CCbjj-33609,221
CCbjj-33610,234
CCbjj-33611,92
CCbjj-33612,142
CCbjj-33613,435
CCbjj-33614,31
CCbjj-33615,196
CCbjj-33616,470
CCbjj-33617,397
CCbjj-33618,236
CCbjj-33619,180
CCbjj-33620,347
CCbjj-33621,298
CCbjj-33622,406
CCbjj-33623,138
CCbjj-33624,332
CCbjj-33625,177
CCbjj-33626,42
CCbjj-33627,212
CCbjj-33628,184
CCbjj-33629,135
CCbjj-33630,494
CCbjj-33631,444
CCbjj-33632,375
CCbjj-33633,51
CCbjj-33634,61
CCbjj-33635,349
CCbjj-33636,51
CCbjj-33637,219
CCbjj-33638,76
CCbjj-33639,30
CCbjj-33640,481
CCbjj-33641,493
CCbjj-33642,200
CCbjj-33643,372
CCbjj-33644,67
CCbjj-33645,454
CCbjj-33646,427
CCbjj-33647,264
CCbjj-33648,392
CCbjj-33649,32
CCbjj-33650,350
CCbjj-33651,329
CCbjj-33652,301
CCbjj-33653,165
CCbjj-33654,478
CCbjj-33655,114
CCbjj-33656,347
CCbjj-33657,287
CCbjj-33658,105
CCbjj-33659,235
CCbjj-33660,115
CCbjj-33661,341
CCbjj-33662,241
CCbjj-33663,430
CCbjj-33664,218
CCbjj-33665,292
CCbjj-33666,370
CCbjj-33667,319
CCbjj-33668,345
CCbjj-33669,51
CCbjj-33670,435
CCbjj-33671,434
CCbjj-33672,413
CCbjj-33673,42
CCbjj-33674,266
CCbjj-33675,227
CCbjj-33676,156
CCbjj-33677,73
CCbjj-33678,444
CCbjj-33679,310
CCbjj-33680,381
CCbjj-33681,84
CCbjj-33682,58
CCbjj-33683,269
CCbjj-33684,320
CCbjj-33685,361
CCbjj-33686,109
CCbjj-33687,358
CCbjj-33688,234
CCbjj-33689,105
CCbjj-33690,375
CCbjj-33691,428
CCbjj-33692,353
CCbjj-33693,334
CCbjj-33694,231
CCbjj-33695,461
CCbjj-33696,73
CCbjj-33697,67
CCbjj-33698,141
CCbjj-33699,297
CCbjj-33700,345
CCbjj-33701,243
CCbjj-33702,451
CCbjj-33703,221
CCbjj-33704,379
CCbjj-33705,44
CCbjj-33706,321
CCbjj-33707,98
CCbjj-33708,270
CCbjj-33709,481
CCbjj-33710,119
CCbjj-33711,200
CCbjj-33712,304
CCbjj-33713,107
CCbjj-33714,376
CCbjj-33715,149
CCbjj-33716,195
CCbjj-33717,311
CCbjj-33718,135
CCbjj-33719,244
CCbjj-33720,391
CCbjj-33721,462
CCbjj-33722,346
CCbjj-33723,351
CCbjj-33724,234
CCbjj-33725,169
CCbjj-33726,258
CCbjj-33727,389
CCbjj-33728,321
CCbjj-33729,480
CCbjj-33730,353
CCbjj-33731,444
CCbjj-33732,326
CCbjj-33733,185
CCbjj-33734,232
CCbjj-33735,460
CCbjj-33736,469
CCbjj-33737,264
CCbjj-33738,493
CCbjj-33739,259
CCbjj-33740,314
CCbjj-33741,44
CCbjj-33742,370
CCbjj-33743,171
CCbjj-33744,173
CCbjj-33745,313
CCbjj-33746,235
CCbjj-33747,65
CCbjj-33748,423
CCbjj-33749,204
CCbjj-33750,211
CCbjj-33751,422
CCbjj-33752,249
CCbjj-33753,299
CCbjj-33754,411
CCbjj-33755,477
CCbjj-33756,112
CCbjj-33757,86
CCbjj-33758,106
CCbjj-33759,408
CCbjj-33760,469
CCbjj-33761,208
CCbjj-33762,468
CCbjj-33763,386
CCbjj-33764,324
CCbjj-33765,337
CCbjj-33766,348
CCbjj-33767,346
CCbjj-33768,352
CCbjj-33769,356
CCbjj-33770,57
CCbjj-33771,43
CCbjj-33772,275
CCbjj-33773,194
CCbjj-33774,141
CCbjj-33775,209
CCbjj-33776,51
CCbjj-33777,252
CCbjj-33778,286
CCbjj-33779,268
CCbjj-33780,233
CCbjj-33781,251
CCbjj-33782,83
CCbjj-33783,203
CCbjj-33784,141
CCbjj-33785,493
CCbjj-33786,114
CCbjj-33787,277
CCbjj-33788,97
CCbjj-33789,156
CCbjj-33790,223
CCbjj-33791,498
CCbjj-33792,164
CCbjj-33793,130
CCbjj-33794,100
CCbjj-33795,95
CCbjj-33796,233
CCbjj-33797,414
CCbjj-33798,160
CCbjj-33799,30
CCbjj-33800,64
CCbjj-33801,301
CCbjj-33802,165
CCbjj-33803,178
CCbjj-33804,290
CCbjj-33805,341
CCbjj-33806,316
CCbjj-33807,280
CCbjj-33808,119
CCbjj-33809,286
CCbjj-33810,244
CCbjj-33811,426
CCbjj-33812,61
CCbjj-33813,482
CCbjj-33814,113
CCbjj-33815,336
CCbjj-33816,121
CCbjj-33817,420
CCbjj-33818,409
CCbjj-33819,87
CCbjj-33820,490
CCbjj-33821,317
CCbjj-33822,47
CCbjj-33823,203
CCbjj-33824,394
CCbjj-33825,37
CCbjj-33826,250
CCbjj-33827,369
CCbjj-33828,311
CCbjj-33829,47
CCbjj-33830,331
CCbjj-33831,410
CCbjj-33832,159
CCbjj-33833,460
CCbjj-33834,78
CCbjj-33835,471
CCbjj-33836,373
CCbjj-33837,264
CCbjj-33838,293
CCbjj-33839,307
CCbjj-33840,127
CCbjj-33841,128
CCbjj-33842,438
CCbjj-33843,228
CCbjj-33844,107
CCbjj-33845,457
CCbjj-33846,186
CCbjj-33847,36
CCbjj-33848,413
CCbjj-33849,494
CCbjj-33850,240
CCbjj-33851,310
CCbjj-33852,37
CCbjj-33853,489
CCbjj-33854,416
CCbjj-33855,316
CCbjj-33856,265
CCbjj-33857,485
CCbjj-33858,97
CCbjj-33859,317
CCbjj-33860,164
CCbjj-33861,171
CCbjj-33862,447
CCbjj-33863,226
CCbjj-33864,41
CCbjj-33865,66
CCbjj-33866,312
CCbjj-33867,114
CCbjj-33868,406
CCbjj-33869,106
CCbjj-33870,118
CCbjj-33871,63
CCbjj-33872,327
CCbjj-33873,349
CCbjj-33874,265
CCbjj-33875,77
CCbjj-33876,46
CCbjj-33877,178
CCbjj-33878,300
CCbjj-33879,55
CCbjj-33880,446
CCbjj-33881,128
CCbjj-33882,375
CCbjj-33883,169
CCbjj-33884,51
CCbjj-33885,487
CCbjj-33886,486
CCbjj-33887,257
CCbjj-33888,383
CCbjj-33889,242
CCbjj-33890,382
CCbjj-33891,103
CCbjj-33892,458
CCbjj-33893,420
CCbjj-33894,280
CCbjj-33895,220
CCbjj-33896,57
CCbjj-33897,495
CCbjj-33898,492
CCbjj-33899,325
CCbjj-33900,123
CCbjj-33901,474
CCbjj-33902,335
CCbjj-33903,399
CCbjj-33904,394
CCbjj-33905,123
CCbjj-33906,493
CCbjj-33907,295
CCbjj-33908,310
CCbjj-33909,425
CCbjj-33910,404
CCbjj-33911,30
CCbjj-33912,102
CCbjj-33913,241
CCbjj-33914,323
CCbjj-33915,111
CCbjj-33916,250
CCbjj-33917,194
CCbjj-33918,472
CCbjj-33919,398
CCbjj-33920,425
CCbjj-33921,450
CCbjj-33922,125
CCbjj-33923,41
CCbjj-33924,85
CCbjj-33925,386
CCbjj-33926,452
CCbjj-33927,233
CCbjj-33928,469
CCbjj-33929,341
CCbjj-33930,136
CCbjj-33931,445
CCbjj-33932,62
CCbjj-33933,437
CCbjj-33934,188
CCbjj-33935,219
CCbjj-33936,31
CCbjj-33937,81
CCbjj-33938,110
CCbjj-33939,158
CCbjj-33940,337
CCbjj-33941,380
CCbjj-33942,409
CCbjj-33943,122
CCbjj-33944,488
CCbjj-33945,161
CCbjj-33946,385
CCbjj-33947,37
CCbjj-33948,385
CCbjj-33949,460
CCbjj-33950,178
CCbjj-33951,360
CCbjj-33952,425
CCbjj-33953,247
CCbjj-33954,376
CCbjj-33955,319
CCbjj-33956,231
CCbjj-33957,279
CCbjj-33958,486
CCbjj-33959,388
CCbjj-33960,362
CCbjj-33961,233
CCbjj-33962,110
CCbjj-33963,97
CCbjj-33964,93
CCbjj-33965,132
CCbjj-33966,57
CCbjj-33967,326
CCbjj-33968,113
CCbjj-33969,484
CCbjj-33970,101
CCbjj-33971,332
CCbjj-33972,300
CCbjj-33973,380
CCbjj-33974,233
CCbjj-33975,178
CCbjj-33976,77
CCbjj-33977,493
CCbjj-33978,196
CCbjj-33979,317
CCbjj-33980,35
CCbjj-33981,373
CCbjj-33982,381
CCbjj-33983,431
CCbjj-33984,213
CCbjj-33985,393
CCbjj-33986,487
CCbjj-33987,250
CCbjj-33988,38
CCbjj-33989,426
CCbjj-33990,272
CCbjj-33991,56
CCbjj-33992,130
CCbjj-33993,165
CCbjj-33994,210
CCbjj-33995,95
CCbjj-33996,263
CCbjj-33997,33
CCbjj-33998,487
CCbjj-33999,299
CCbjj-34000,54
CCbjj-34001,198
CCbjj-34002,491
CCbjj-34003,231
CCbjj-34004,229
CCbjj-34005,163
CCbjj-34006,290
CCbjj-34007,434
CCbjj-34008,206
CCbjj-34009,436
CCbjj-34010,66
CCbjj-34011,112
CCbjj-34012,338
CCbjj-34013,206
CCbjj-34014,241
CCbjj-34015,156
CCbjj-34016,167
CCbjj-34017,239
CCbjj-34018,433
CCbjj-34019,461
CCbjj-34020,296
CCbjj-34021,108
CCbjj-34022,125
CCbjj-34023,168
CCbjj-34024,273
CCbjj-34025,250
CCbjj-34026,324
CCbjj-34027,414
CCbjj-34028,93
CCbjj-34029,76
CCbjj-34030,376
CCbjj-34031,165
CCbjj-34032,105
CCbjj-34033,155
CCbjj-34034,377
CCbjj-34035,333
CCbjj-34036,496
CCbjj-34037,135
CCbjj-34038,391
CCbjj-34039,495
CCbjj-34040,411
CCbjj-34041,255
CCbjj-34042,144
CCbjj-34043,432
CCbjj-34044,117
CCbjj-34045,255
CCbjj-34046,351
CCbjj-34047,93
CCbjj-34048,381
CCbjj-34049,357
CCbjj-34050,138
CCbjj-34051,410
CCbjj-34052,475
CCbjj-34053,466
CCbjj-34054,230
CCbjj-34055,436
CCbjj-34056,404
CCbjj-34057,314
CCbjj-34058,100
CCbjj-34059,418
CCbjj-34060,325
CCbjj-34061,189
CCbjj-34062,389
CCbjj-34063,288
CCbjj-34064,39
CCbjj-34065,475
CCbjj-34066,197
CCbjj-34067,146
CCbjj-34068,378
CCbjj-34069,458
CCbjj-34070,112
CCbjj-34071,374
CCbjj-34072,497
CCbjj-34073,268
CCbjj-34074,203
CCbjj-34075,359
CCbjj-34076,208
CCbjj-34077,168
CCbjj-34078,235
CCbjj-34079,208
CCbjj-34080,418
CCbjj-34081,136
CCbjj-34082,441
CCbjj-34083,496
CCbjj-34084,62
CCbjj-34085,159
CCbjj-34086,147
CCbjj-34087,122
CCbjj-34088,111
CCbjj-34089,139
CCbjj-34090,39
CCbjj-34091,213
CCbjj-34092,259
CCbjj-34093,428
CCbjj-34094,243
CCbjj-34095,56
CCbjj-34096,440
CCbjj-34097,499
CCbjj-34098,178
CCbjj-34099,444
CCbjj-34100,218
CCbjj-34101,157
CCbjj-34102,483
CCbjj-34103,298
CCbjj-34104,453
CCbjj-34105,44
CCbjj-34106,248
CCbjj-34107,409
CCbjj-34108,472
CCbjj-34109,252
CCbjj-34110,397
CCbjj-34111,455
CCbjj-34112,180
CCbjj-34113,349
CCbjj-34114,395
CCbjj-34115,128
CCbjj-34116,339
CCbjj-34117,37
CCbjj-34118,126
CCbjj-34119,185
CCbjj-34120,100
CCbjj-34121,426
CCbjj-34122,199
CCbjj-34123,188
CCbjj-34124,42
CCbjj-34125,320
CCbjj-34126,149
CCbjj-34127,335
CCbjj-34128,356
CCbjj-34129,435
CCbjj-34130,453
CCbjj-34131,465
CCbjj-34132,166
CCbjj-34133,445
CCbjj-34134,32
CCbjj-34135,221
CCbjj-34136,50
CCbjj-34137,411
CCbjj-34138,278
CCbjj-34139,106
CCbjj-34140,382
CCbjj-34141,449
CCbjj-34142,295
CCbjj-34143,257
CCbjj-34144,431
CCbjj-34145,252
CCbjj-34146,266
CCbjj-34147,286
CCbjj-34148,444
CCbjj-34149,439
CCbjj-34150,493
CCbjj-34151,67
CCbjj-34152,212
CCbjj-34153,105
CCbjj-34154,456
CCbjj-34155,72
CCbjj-34156,80
CCbjj-34157,122
CCbjj-34158,473
CCbjj-34159,343
CCbjj-34160,89
CCbjj-34161,233
CCbjj-34162,34
CCbjj-34163,71
CCbjj-34164,287
CCbjj-34165,473
CCbjj-34166,425
CCbjj-34167,427
CCbjj-34168,76
CCbjj-34169,83
CCbjj-34170,64
CCbjj-34171,76
CCbjj-34172,409
CCbjj-34173,46
CCbjj-34174,416
CCbjj-34175,102
CCbjj-34176,473
CCbjj-34177,484
CCbjj-34178,349
CCbjj-34179,369
CCbjj-34180,474
CCbjj-34181,361
CCbjj-34182,36
CCbjj-34183,403
CCbjj-34184,347
CCbjj-34185,442
CCbjj-34186,151
CCbjj-34187,410
CCbjj-34188,47
CCbjj-34189,287
CCbjj-34190,205
CCbjj-34191,40
CCbjj-34192,311
CCbjj-34193,155
CCbjj-34194,176
CCbjj-34195,472
CCbjj-34196,259
CCbjj-34197,113
CCbjj-34198,373
CCbjj-34199,426
CCbjj-34200,35
CCbjj-34201,69
CCbjj-34202,194
CCbjj-34203,150
CCbjj-34204,94
CCbjj-34205,337
CCbjj-34206,287
CCbjj-34207,259
CCbjj-34208,70
CCbjj-34209,347
CCbjj-34210,59
CCbjj-34211,117
CCbjj-34212,262
CCbjj-34213,323
CCbjj-34214,248
CCbjj-34215,315
CCbjj-34216,155
CCbjj-34217,166
CCbjj-34218,130
CCbjj-34219,301
CCbjj-34220,448
CCbjj-34221,377
CCbjj-34222,361
CCbjj-34223,361
CCbjj-34224,80
CCbjj-34225,38
CCbjj-34226,442
CCbjj-34227,400
CCbjj-34228,208
CCbjj-34229,242
CCbjj-34230,174
CCbjj-34231,190
CCbjj-34232,319
CCbjj-34233,119
CCbjj-34234,431
CCbjj-34235,383
CCbjj-34236,131
CCbjj-34237,118
CCbjj-34238,465
CCbjj-34239,464
CCbjj-34240,255
CCbjj-34241,153
CCbjj-34242,79
CCbjj-34243,77
CCbjj-34244,330
CCbjj-34245,108
CCbjj-34246,223
CCbjj-34247,372
CCbjj-34248,74
CCbjj-34249,355
CCbjj-34250,388
CCbjj-34251,432
CCbjj-34252,319
CCbjj-34253,450
CCbjj-34254,472
CCbjj-34255,151
CCbjj-34256,203
CCbjj-34257,476
CCbjj-34258,116
CCbjj-34259,108
CCbjj-34260,159
CCbjj-34261,323
CCbjj-34262,374
CCbjj-34263,357
CCbjj-34264,89
CCbjj-34265,104
CCbjj-34266,58
CCbjj-34267,89
CCbjj-34268,98
CCbjj-34269,194
CCbjj-34270,113
CCbjj-34271,297
CCbjj-34272,365
CCbjj-34273,370
CCbjj-34274,194
CCbjj-34275,215
CCbjj-34276,84
CCbjj-34277,399
CCbjj-34278,50
CCbjj-34279,255
CCbjj-34280,402
CCbjj-34281,421
CCbjj-34282,395
CCbjj-34283,380
CCbjj-34284,178
CCbjj-34285,352
CCbjj-34286,216
CCbjj-34287,154
CCbjj-34288,460
CCbjj-34289,370
CCbjj-34290,250
CCbjj-34291,317
