id_obra,cidade,tipo_solo,nivel_chuva,risco_medio,pior_etapa,risco_pior,material_critico,taxa_insucesso
CCbjj-31076,Manaus,Arenoso,50,8.46,Acabamento,9.24,Areia,0.84
CCbjj-31077,Curitiba,Rochoso,274,7.63,Estrutura,13.0,Tintas,0.87
CCbjj-31078,Curitiba,Siltoso,151,11.06,Fundação,11.37,Piso,0.88
CCbjj-31079,Rio de Janeiro,Siltoso,50,6.02,Fundação,8.28,Revestimento,0.72
CCbjj-31080,Salvador,Argiloso,189,6.77,Estrutura,8.84,Brita,0.67
CCbjj-31081,Porto Alegre,Argiloso,64,10.87,Estrutura,11.22,Madeira,0.73
CCbjj-31082,São Paulo,Rochoso,81,10.52,Estrutura,11.83,Tintas,0.37
CCbjj-31083,Salvador,Rochoso,147,7.29,Acabamento,10.62,Revestimento,0.43
CCbjj-31084,São Paulo,Arenoso,296,11.76,Fundação,11.0,Madeira,0.45
CCbjj-31085,Fortaleza,Siltoso,278,10.31,Acabamento,10.25,Brita,0.69
CCbjj-31086,Belo Horizonte,Argiloso,124,9.87,Fundação,12.69,Revestimento,0.42
CCbjj-31087,Salvador,Arenoso,182,9.77,Acabamento,10.62,Tintas,0.39
CCbjj-31088,Salvador,Arenoso,73,9.04,Estrutura,11.09,Piso,0.58
CCbjj-31089,Belém,Siltoso,293,9.72,Fundação,8.39,Revestimento,0.5
CCbjj-31090,Manaus,Siltoso,136,6.93,Estrutura,9.03,Revestimento,0.75
CCbjj-31091,Rio de Janeiro,Argiloso,283,7.18,Acabamento,8.11,Aço,0.69
CCbjj-31092,Rio de Janeiro,Arenoso,242,7.31,Fundação,12.56,Brita,0.63
CCbjj-31093,Belo Horizonte,Argiloso,288,8.61,Estrutura,9.1,Tintas,0.8
CCbjj-31094,São Paulo,Argiloso,224,6.31,Acabamento,11.35,Brita,0.89
CCbjj-31095,Recife,Argiloso,292,7.91,Estrutura,9.26,Brita,0.49
CCbjj-31096,Curitiba,Rochoso,208,6.27,Estrutura,8.0,Revestimento,0.64
CCbjj-31097,Fortaleza,Rochoso,201,9.87,Estrutura,12.13,Tintas,0.58
CCbjj-31098,Rio de Janeiro,Arenoso,111,9.15,Acabamento,11.65,Piso,0.82
CCbjj-31099,Curitiba,Siltoso,147,8.72,Estrutura,9.99,Revestimento,0.43
CCbjj-31100,São Paulo,Arenoso,280,7.19,Acabamento,9.25,Madeira,0.5
CCbjj-31101,Rio de Janeiro,Siltoso,201,7.12,Fundação,12.14,Tintas,0.53
CCbjj-31102,Belém,Rochoso,253,7.75,Fundação,8.8,Brita,0.86
CCbjj-31103,Recife,Rochoso,194,9.39,Estrutura,9.01,Revestimento,0.89
CCbjj-31104,Belém,Argiloso,115,9.93,Estrutura,9.68,Areia,0.59
CCbjj-31105,Belo Horizonte,Siltoso,103,6.35,Estrutura,10.68,Piso,0.89
CCbjj-31106,Recife,Arenoso,266,7.4,Estrutura,11.15,Areia,0.35
CCbjj-31107,Manaus,Siltoso,138,7.79,Acabamento,11.82,Piso,0.63
CCbjj-31108,Recife,Rochoso,143,8.16,Fundação,10.38,Tintas,0.49
CCbjj-31109,Recife,Arenoso,55,7.45,Estrutura,12.64,Piso,0.76
CCbjj-31110,Salvador,Arenoso,86,8.12,Acabamento,9.37,Piso,0.79
CCbjj-31111,Porto Alegre,Arenoso,174,7.32,Estrutura,10.71,Piso,0.74
CCbjj-31112,São Paulo,Arenoso,135,7.18,Fundação,8.8,Piso,0.42
CCbjj-31113,Salvador,Siltoso,126,10.53,Acabamento,10.42,Revestimento,0.59
CCbjj-31114,Rio de Janeiro,Argiloso,132,9.74,Acabamento,12.88,Cimento,0.37
CCbjj-31115,Manaus,Siltoso,237,6.02,Estrutura,9.94,Piso,0.34
CCbjj-31116,Manaus,Arenoso,116,8.22,Fundação,10.68,Revestimento,0.45
CCbjj-31117,Rio de Janeiro,Rochoso,119,11.48,Acabamento,8.35,Areia,0.79
CCbjj-31118,Belo Horizonte,Argiloso,83,10.85,Estrutura,12.8,Brita,0.6
CCbjj-31119,Manaus,Rochoso,115,9.97,Acabamento,12.71,Madeira,0.55
CCbjj-31120,Manaus,Arenoso,267,11.76,Estrutura,9.8,Tintas,0.59
CCbjj-31121,Recife,Argiloso,215,11.26,Fundação,9.61,Aço,0.56
CCbjj-31122,Rio de Janeiro,Rochoso,266,6.59,Estrutura,11.22,Cimento,0.46
CCbjj-31123,Rio de Janeiro,Rochoso,80,6.26,Estrutura,12.76,Madeira,0.38
CCbjj-31124,Porto Alegre,Siltoso,69,6.63,Fundação,12.67,Cimento,0.55
CCbjj-31125,Porto Alegre,Argiloso,158,6.08,Fundação,12.4,Brita,0.8
CCbjj-31126,São Paulo,Rochoso,51,7.18,Acabamento,9.39,Revestimento,0.59
CCbjj-31127,Porto Alegre,Argiloso,187,10.51,Fundação,9.8,Piso,0.36
CCbjj-31128,Fortaleza,Argiloso,194,6.08,Fundação,10.15,Areia,0.62
CCbjj-31129,Belo Horizonte,Arenoso,219,8.39,Estrutura,12.83,Madeira,0.4
CCbjj-31130,Rio de Janeiro,Rochoso,287,8.5,Acabamento,12.06,Madeira,0.67
CCbjj-31131,Salvador,Rochoso,269,7.39,Acabamento,9.5,Brita,0.74
CCbjj-31132,Curitiba,Arenoso,173,8.64,Acabamento,12.97,Revestimento,0.69
CCbjj-31133,São Paulo,Siltoso,145,8.25,Acabamento,9.52,Aço,0.63
CCbjj-31134,São Paulo,Arenoso,241,11.3,Acabamento,8.2,Tintas,0.36
CCbjj-31135,Porto Alegre,Siltoso,133,11.01,Fundação,12.6,Tintas,0.69
CCbjj-31136,São Paulo,Rochoso,191,10.97,Fundação,11.2,Piso,0.55
CCbjj-31137,Fortaleza,Siltoso,195,9.05,Acabamento,11.26,Brita,0.5
CCbjj-31138,Belém,Siltoso,215,9.37,Acabamento,12.12,Tintas,0.55
CCbjj-31139,Salvador,Argiloso,241,6.62,Fundação,9.66,Tintas,0.41
CCbjj-31140,Recife,Rochoso,121,9.44,Fundação,12.46,Cimento,0.75
CCbjj-31141,Rio de Janeiro,Arenoso,80,10.31,Fundação,12.01,Aço,0.87
CCbjj-31142,Porto Alegre,Rochoso,173,10.47,Estrutura,9.85,Madeira,0.47
CCbjj-31143,São Paulo,Arenoso,70,6.1,Estrutura,8.92,Madeira,0.77
CCbjj-31144,Porto Alegre,Rochoso,162,10.26,Estrutura,10.8,Tintas,0.77
CCbjj-31145,Recife,Arenoso,216,7.94,Acabamento,9.51,Tintas,0.58
CCbjj-31146,Belo Horizonte,Argiloso,55,8.17,Estrutura,11.7,Tintas,0.34
CCbjj-31147,Curitiba,Argiloso,82,6.06,Fundação,10.65,Piso,0.4
CCbjj-31148,Curitiba,Rochoso,89,7.26,Fundação,10.58,Revestimento,0.3
CCbjj-31149,Porto Alegre,Arenoso,243,7.94,Estrutura,12.97,Tintas,0.37
CCbjj-31150,Salvador,Siltoso,106,9.58,Fundação,10.55,Tintas,0.84
CCbjj-31151,Belém,Arenoso,132,11.35,Acabamento,11.21,Cimento,0.37
CCbjj-31152,Curitiba,Arenoso,77,11.68,Estrutura,10.76,Piso,0.78
CCbjj-31153,Fortaleza,Siltoso,96,8.11,Estrutura,12.45,Revestimento,0.3
CCbjj-31154,Porto Alegre,Rochoso,278,10.68,Fundação,10.68,Piso,0.88
CCbjj-31155,Belo Horizonte,Argiloso,92,10.16,Estrutura,8.52,Tintas,0.4
CCbjj-31156,São Paulo,Rochoso,99,10.28,Estrutura,8.34,Tintas,0.43
CCbjj-31157,Rio de Janeiro,Arenoso,242,11.08,Fundação,11.48,Cimento,0.47
CCbjj-31158,Curitiba,Arenoso,204,11.52,Acabamento,11.86,Cimento,0.61
CCbjj-31159,São Paulo,Rochoso,163,8.21,Acabamento,11.97,Tintas,0.68
CCbjj-31160,Porto Alegre,Argiloso,274,8.01,Fundação,8.94,Tintas,0.35
CCbjj-31161,Belo Horizonte,Siltoso,210,7.22,Fundação,12.22,Tintas,0.36
CCbjj-31162,Manaus,Argiloso,143,9.45,Fundação,12.48,Revestimento,0.43
CCbjj-31163,Recife,Argiloso,193,10.19,Acabamento,11.72,Areia,0.44
CCbjj-31164,Curitiba,Arenoso,128,10.23,Estrutura,8.56,Aço,0.52
CCbjj-31165,Recife,Rochoso,55,9.58,Acabamento,10.17,Areia,0.68
CCbjj-31166,Fortaleza,Arenoso,141,8.47,Acabamento,8.98,Aço,0.84
CCbjj-31167,Manaus,Arenoso,179,10.03,Acabamento,10.78,Brita,0.53
CCbjj-31168,Recife,Rochoso,135,9.86,Acabamento,10.15,Aço,0.39
CCbjj-31169,Belo Horizonte,Arenoso,66,9.99,Acabamento,9.62,Revestimento,0.44
CCbjj-31170,Fortaleza,Siltoso,137,11.13,Acabamento,8.28,Piso,0.83
CCbjj-31171,Fortaleza,Argiloso,110,9.73,Fundação,10.74,Piso,0.7
CCbjj-31172,São Paulo,Rochoso,203,11.07,Estrutura,9.26,Piso,0.55
CCbjj-31173,São Paulo,Arenoso,63,9.94,Acabamento,11.2,Revestimento,0.65
CCbjj-31174,Manaus,Arenoso,255,11.68,Fundação,11.13,Areia,0.61
CCbjj-31175,Salvador,Argiloso,55,11.18,Acabamento,10.77,Piso,0.75
CCbjj-31176,Recife,Siltoso,172,8.68,Acabamento,8.8,Brita,0.81
CCbjj-31177,Belém,Rochoso,58,7.86,Estrutura,9.09,Tintas,0.88
CCbjj-31178,Fortaleza,Siltoso,206,9.94,Acabamento,11.16,Revestimento,0.86
CCbjj-31179,Curitiba,Rochoso,280,8.02,Estrutura,8.48,Areia,0.84
CCbjj-31180,Porto Alegre,Rochoso,244,7.72,Fundação,8.76,Aço,0.81
CCbjj-31181,Fortaleza,Siltoso,146,11.46,Fundação,10.33,Madeira,0.52
CCbjj-31182,Belo Horizonte,Arenoso,161,8.62,Fundação,9.08,Piso,0.68
CCbjj-31183,Porto Alegre,Rochoso,172,7.23,Estrutura,8.91,Cimento,0.76
CCbjj-31184,São Paulo,Arenoso,180,11.22,Fundação,11.2,Cimento,0.89
CCbjj-31185,São Paulo,Siltoso,79,7.38,Estrutura,11.72,Tintas,0.32
CCbjj-31186,Manaus,Argiloso,106,8.67,Fundação,10.25,Aço,0.75
CCbjj-31187,Belo Horizonte,Argiloso,292,6.05,Fundação,9.34,Piso,0.74
CCbjj-31188,Belém,Arenoso,284,6.61,Fundação,12.85,Tintas,0.31
CCbjj-31189,Belém,Arenoso,54,10.24,Fundação,10.98,Tintas,0.64
CCbjj-31190,Rio de Janeiro,Rochoso,61,9.23,Acabamento,8.96,Piso,0.61
CCbjj-31191,Manaus,Siltoso,102,6.26,Fundação,10.54,Piso,0.57
CCbjj-31192,Curitiba,Argiloso,245,7.27,Fundação,12.39,Tintas,0.49
CCbjj-31193,São Paulo,Argiloso,246,11.82,Acabamento,11.87,Tintas,0.65
CCbjj-31194,Recife,Argiloso,150,7.15,Acabamento,10.36,Aço,0.54
CCbjj-31195,Belém,Siltoso,87,11.83,Estrutura,9.32,Aço,0.35
CCbjj-31196,Fortaleza,Argiloso,54,6.36,Estrutura,9.04,Revestimento,0.56
CCbjj-31197,Recife,Siltoso,130,11.02,Fundação,12.43,Piso,0.32
CCbjj-31198,Salvador,Siltoso,174,11.49,Acabamento,11.81,Revestimento,0.71
CCbjj-31199,Recife,Siltoso,180,6.25,Acabamento,8.49,Piso,0.68
CCbjj-31200,Belém,Argiloso,146,6.81,Acabamento,10.26,Revestimento,0.72
CCbjj-31201,São Paulo,Siltoso,265,9.11,Fundação,12.43,Aço,0.77
CCbjj-31202,Recife,Siltoso,123,7.08,Acabamento,12.68,Tintas,0.77
CCbjj-31203,Rio de Janeiro,Siltoso,70,10.72,Acabamento,11.33,Aço,0.83
CCbjj-31204,Curitiba,Arenoso,99,10.75,Fundação,9.88,Tintas,0.45
CCbjj-31205,Rio de Janeiro,Siltoso,187,6.27,Fundação,11.7,Aço,0.38
CCbjj-31206,Manaus,Rochoso,81,11.5,Fundação,9.89,Areia,0.54
CCbjj-31207,Porto Alegre,Argiloso,288,11.06,Estrutura,12.74,Madeira,0.35
CCbjj-31208,Recife,Argiloso,117,6.5,Estrutura,12.26,Tintas,0.34
CCbjj-31209,São Paulo,Rochoso,235,7.03,Fundação,10.89,Areia,0.45
CCbjj-31210,Belo Horizonte,Rochoso,273,9.09,Estrutura,9.83,Areia,0.48
CCbjj-31211,Porto Alegre,Arenoso,76,8.28,Estrutura,8.54,Piso,0.56
CCbjj-31212,Porto Alegre,Argiloso,268,9.94,Estrutura,12.52,Madeira,0.54
CCbjj-31213,Porto Alegre,Rochoso,163,9.66,Acabamento,9.2,Areia,0.35
CCbjj-31214,Manaus,Argiloso,194,9.62,Acabamento,11.65,Madeira,0.84
CCbjj-31215,Curitiba,Rochoso,217,8.81,Acabamento,10.08,Tintas,0.33
CCbjj-31216,Porto Alegre,Argiloso,240,6.27,Estrutura,12.21,Tintas,0.36
CCbjj-31217,Rio de Janeiro,Siltoso,236,7.19,Estrutura,8.83,Brita,0.76
CCbjj-31218,Porto Alegre,Argiloso,172,10.05,Estrutura,8.94,Revestimento,0.31
CCbjj-31219,Curitiba,Rochoso,55,6.56,Acabamento,8.29,Tintas,0.55
CCbjj-31220,Porto Alegre,Siltoso,136,7.61,Fundação,8.92,Madeira,0.76
CCbjj-31221,Curitiba,Rochoso,196,10.33,Acabamento,12.46,Brita,0.73
CCbjj-31222,Belo Horizonte,Arenoso,195,6.12,Fundação,10.9,Revestimento,0.79
CCbjj-31223,Manaus,Rochoso,160,6.86,Estrutura,9.56,Piso,0.81
CCbjj-31224,Recife,Rochoso,115,7.05,Acabamento,12.56,Cimento,0.56
CCbjj-31225,Fortaleza,Siltoso,74,8.57,Fundação,8.22,Piso,0.89
CCbjj-31226,Belo Horizonte,Argiloso,218,6.18,Estrutura,11.27,Areia,0.46
CCbjj-31227,Fortaleza,Argiloso,195,11.08,Acabamento,10.28,Piso,0.87
CCbjj-31228,Rio de Janeiro,Argiloso,284,7.28,Estrutura,8.66,Cimento,0.83
CCbjj-31229,Curitiba,Argiloso,219,10.82,Fundação,8.61,Tintas,0.69
CCbjj-31230,Fortaleza,Rochoso,151,8.96,Fundação,8.09,Madeira,0.57
CCbjj-31231,Porto Alegre,Rochoso,127,6.64,Estrutura,9.25,Tintas,0.65
CCbjj-31232,Fortaleza,Siltoso,116,10.21,Acabamento,11.31,Revestimento,0.49
CCbjj-31233,Belo Horizonte,Rochoso,256,8.08,Estrutura,12.92,Cimento,0.34
CCbjj-31234,Belo Horizonte,Argiloso,127,11.61,Fundação,10.17,Cimento,0.71
CCbjj-31235,Curitiba,Arenoso,161,11.58,Estrutura,10.23,Revestimento,0.73
CCbjj-31236,Belém,Argiloso,144,7.82,Fundação,10.29,Aço,0.49
CCbjj-31237,Porto Alegre,Siltoso,92,7.76,Fundação,12.46,Tintas,0.63
CCbjj-31238,Belém,Rochoso,106,7.63,Estrutura,9.05,Cimento,0.51
CCbjj-31239,Curitiba,Arenoso,221,9.69,Estrutura,10.97,Revestimento,0.32
CCbjj-31240,Curitiba,Argiloso,271,10.94,Estrutura,12.01,Madeira,0.86
CCbjj-31241,São Paulo,Argiloso,81,10.81,Estrutura,12.67,Cimento,0.68
CCbjj-31242,Porto Alegre,Siltoso,258,10.86,Estrutura,12.02,Piso,0.43
CCbjj-31243,Belém,Arenoso,99,7.87,Acabamento,12.96,Revestimento,0.85
CCbjj-31244,Belém,Argiloso,192,10.15,Fundação,11.99,Tintas,0.38
CCbjj-31245,Recife,Argiloso,261,10.91,Estrutura,10.75,Revestimento,0.52
CCbjj-31246,Rio de Janeiro,Argiloso,50,8.36,Acabamento,10.34,Piso,0.77
CCbjj-31247,Manaus,Arenoso,272,10.87,Estrutura,9.13,Madeira,0.83
CCbjj-31248,Belém,Siltoso,64,9.32,Acabamento,11.51,Tintas,0.46
CCbjj-31249,Recife,Siltoso,189,11.82,Estrutura,9.24,Cimento,0.52
CCbjj-31250,Belém,Siltoso,78,6.25,Acabamento,11.25,Brita,0.52
CCbjj-31251,São Paulo,Rochoso,93,8.76,Estrutura,9.43,Piso,0.39
CCbjj-31252,Porto Alegre,Argiloso,231,11.24,Estrutura,8.49,Revestimento,0.76
CCbjj-31253,Recife,Rochoso,263,10.72,Fundação,11.41,Revestimento,0.71
CCbjj-31254,São Paulo,Argiloso,62,10.59,Acabamento,11.86,Cimento,0.39
CCbjj-31255,Belo Horizonte,Arenoso,139,6.73,Fundação,12.39,Brita,0.89
CCbjj-31256,Salvador,Argiloso,50,11.19,Estrutura,12.83,Aço,0.39
CCbjj-31257,Belém,Argiloso,228,10.32,Acabamento,10.82,Madeira,0.54
CCbjj-31258,Porto Alegre,Argiloso,75,10.89,Estrutura,11.25,Revestimento,0.53
CCbjj-31259,Belém,Arenoso,85,7.1,Estrutura,10.33,Tintas,0.52
CCbjj-31260,Fortaleza,Argiloso,119,8.56,Estrutura,8.82,Brita,0.35
CCbjj-31261,Curitiba,Argiloso,175,10.3,Fundação,11.09,Madeira,0.3
CCbjj-31262,São Paulo,Argiloso,108,9.0,Estrutura,10.64,Aço,0.41
CCbjj-31263,São Paulo,Siltoso,185,11.36,Estrutura,10.72,Madeira,0.53
CCbjj-31264,Recife,Argiloso,221,6.93,Estrutura,8.51,Brita,0.77
CCbjj-31265,Rio de Janeiro,Argiloso,267,7.38,Fundação,9.12,Brita,0.68
CCbjj-31266,São Paulo,Rochoso,198,11.1,Fundação,9.25,Madeira,0.85
CCbjj-31267,Recife,Arenoso,134,9.79,Estrutura,9.87,Cimento,0.43
CCbjj-31268,Belo Horizonte,Siltoso,168,7.41,Estrutura,12.46,Piso,0.71
CCbjj-31269,Manaus,Arenoso,98,7.65,Acabamento,10.11,Revestimento,0.31
CCbjj-31270,Rio de Janeiro,Siltoso,297,7.19,Acabamento,9.88,Cimento,0.58
CCbjj-31271,Porto Alegre,Rochoso,99,8.44,Acabamento,9.82,Tintas,0.6
CCbjj-31272,Belém,Siltoso,224,7.31,Estrutura,10.53,Brita,0.85
CCbjj-31273,Salvador,Rochoso,270,11.94,Estrutura,9.11,Piso,0.42
CCbjj-31274,Recife,Arenoso,64,7.73,Acabamento,8.25,Revestimento,0.64
CCbjj-31275,Fortaleza,Arenoso,96,7.38,Estrutura,10.56,Aço,0.74
CCbjj-31276,Curitiba,Siltoso,138,10.23,Estrutura,12.21,Cimento,0.85
CCbjj-31277,Recife,Siltoso,145,11.76,Fundação,12.34,Aço,0.33
CCbjj-31278,Belo Horizonte,Argiloso,284,10.43,Estrutura,10.73,Revestimento,0.62
CCbjj-31279,Manaus,Rochoso,279,9.72,Fundação,10.36,Aço,0.75
CCbjj-31280,Belém,Arenoso,64,6.29,Fundação,11.55,Aço,0.49
CCbjj-31281,Recife,Arenoso,126,8.95,Estrutura,10.0,Piso,0.46
CCbjj-31282,Belém,Rochoso,60,7.7,Acabamento,12.2,Cimento,0.62
CCbjj-31283,Recife,Siltoso,203,11.86,Fundação,11.95,Aço,0.63
CCbjj-31284,Fortaleza,Arenoso,209,9.89,Estrutura,8.3,Revestimento,0.67
CCbjj-31285,Belo Horizonte,Siltoso,54,8.92,Acabamento,8.78,Brita,0.54
CCbjj-31286,São Paulo,Siltoso,211,6.7,Acabamento,12.58,Brita,0.53
CCbjj-31287,Porto Alegre,Rochoso,85,7.2,Acabamento,9.78,Cimento,0.37
CCbjj-31288,Fortaleza,Siltoso,56,10.76,Fundação,9.94,Piso,0.66
CCbjj-31289,São Paulo,Rochoso,160,10.6,Acabamento,9.69,Areia,0.86
CCbjj-31290,São Paulo,Arenoso,143,8.67,Acabamento,9.34,Madeira,0.44
CCbjj-31291,Fortaleza,Argiloso,50,6.68,Acabamento,10.99,Areia,0.36
CCbjj-31292,Recife,Arenoso,126,9.98,Acabamento,10.23,Madeira,0.54
CCbjj-31293,Curitiba,Rochoso,257,9.24,Fundação,10.64,Madeira,0.48
CCbjj-31294,Fortaleza,Argiloso,87,6.48,Acabamento,11.75,Brita,0.74
CCbjj-31295,Manaus,Arenoso,126,7.48,Fundação,10.75,Aço,0.56
CCbjj-31296,Recife,Arenoso,133,9.51,Estrutura,10.75,Tintas,0.59
CCbjj-31297,Curitiba,Rochoso,136,11.08,Fundação,8.05,Aço,0.51
CCbjj-31298,Belo Horizonte,Rochoso,185,11.42,Fundação,10.68,Brita,0.52
CCbjj-31299,Salvador,Argiloso,185,7.36,Fundação,9.23,Tintas,0.46
CCbjj-31300,Belém,Arenoso,107,7.56,Estrutura,12.33,Aço,0.47
CCbjj-31301,Fortaleza,Arenoso,175,10.58,Estrutura,9.75,Revestimento,0.45
CCbjj-31302,São Paulo,Rochoso,151,11.03,Estrutura,12.97,Aço,0.49
CCbjj-31303,Fortaleza,Argiloso,216,6.77,Acabamento,10.02,Revestimento,0.81
CCbjj-31304,Rio de Janeiro,Rochoso,50,11.78,Estrutura,8.57,Cimento,0.83
CCbjj-31305,Belo Horizonte,Argiloso,206,6.71,Fundação,9.58,Aço,0.58
CCbjj-31306,Recife,Siltoso,160,7.53,Fundação,12.98,Revestimento,0.73
CCbjj-31307,Curitiba,Rochoso,220,9.78,Estrutura,8.74,Aço,0.88
CCbjj-31308,Fortaleza,Siltoso,290,9.47,Fundação,11.26,Piso,0.53
CCbjj-31309,Belo Horizonte,Siltoso,127,9.05,Acabamento,11.33,Brita,0.89
CCbjj-31310,Manaus,Rochoso,56,8.18,Acabamento,11.82,Piso,0.62
CCbjj-31311,Fortaleza,Arenoso,242,8.61,Fundação,11.32,Revestimento,0.83
CCbjj-31312,São Paulo,Argiloso,243,11.33,Fundação,10.28,Cimento,0.88
CCbjj-31313,Belém,Siltoso,259,7.66,Acabamento,9.82,Areia,0.74
CCbjj-31314,Curitiba,Siltoso,295,8.88,Acabamento,10.35,Cimento,0.63
CCbjj-31315,São Paulo,Arenoso,143,9.07,Acabamento,9.36,Brita,0.88
CCbjj-31316,Belo Horizonte,Rochoso,268,7.7,Acabamento,12.39,Cimento,0.7
CCbjj-31317,São Paulo,Rochoso,172,9.33,Estrutura,11.61,Tintas,0.83
CCbjj-31318,São Paulo,Siltoso,142,7.33,Acabamento,9.91,Aço,0.87
CCbjj-31319,Rio de Janeiro,Siltoso,124,9.78,Acabamento,9.8,Areia,0.72
CCbjj-31320,Porto Alegre,Arenoso,81,11.74,Acabamento,11.32,Piso,0.88
CCbjj-31321,Fortaleza,Rochoso,283,8.1,Acabamento,12.52,Piso,0.62
CCbjj-31322,São Paulo,Arenoso,104,7.75,Fundação,9.4,Aço,0.67
CCbjj-31323,Belo Horizonte,Argiloso,120,7.42,Fundação,8.17,Aço,0.36
CCbjj-31324,São Paulo,Rochoso,77,11.58,Acabamento,8.11,Areia,0.3
CCbjj-31325,Belo Horizonte,Siltoso,298,8.15,Fundação,8.96,Aço,0.48
CCbjj-31326,Rio de Janeiro,Rochoso,242,7.99,Fundação,10.69,Areia,0.84
CCbjj-31327,Rio de Janeiro,Arenoso,170,7.04,Acabamento,8.4,Tintas,0.51
CCbjj-31328,Curitiba,Argiloso,233,8.37,Fundação,12.12,Piso,0.45
CCbjj-31329,São Paulo,Argiloso,281,6.9,Fundação,12.96,Aço,0.74
CCbjj-31330,Recife,Siltoso,271,10.13,Estrutura,12.78,Piso,0.31
CCbjj-31331,Rio de Janeiro,Argiloso,71,8.04,Fundação,8.86,Revestimento,0.75
CCbjj-31332,Manaus,Arenoso,121,6.15,Acabamento,12.97,Aço,0.67
CCbjj-31333,São Paulo,Argiloso,279,10.69,Fundação,12.96,Brita,0.62
CCbjj-31334,Curitiba,Arenoso,85,11.99,Acabamento,8.2,Revestimento,0.75
CCbjj-31335,São Paulo,Arenoso,213,11.38,Estrutura,8.57,Revestimento,0.6
CCbjj-31336,Fortaleza,Arenoso,87,6.01,Fundação,11.92,Cimento,0.61
CCbjj-31337,São Paulo,Arenoso,232,8.79,Fundação,8.49,Cimento,0.84
CCbjj-31338,Belém,Argiloso,211,7.47,Fundação,9.42,Areia,0.81
CCbjj-31339,Recife,Siltoso,213,6.3,Fundação,8.46,Revestimento,0.42
CCbjj-31340,Curitiba,Rochoso,166,7.42,Estrutura,8.88,Areia,0.81
CCbjj-31341,Belém,Rochoso,140,9.9,Fundação,8.04,Areia,0.31
CCbjj-31342,Salvador,Rochoso,75,8.8,Estrutura,8.25,Revestimento,0.85
CCbjj-31343,Belo Horizonte,Siltoso,176,8.54,Fundação,9.47,Piso,0.73
CCbjj-31344,São Paulo,Siltoso,288,11.02,Acabamento,12.66,Revestimento,0.51
CCbjj-31345,Porto Alegre,Argiloso,271,6.59,Estrutura,9.36,Madeira,0.55
CCbjj-31346,São Paulo,Argiloso,69,8.82,Estrutura,11.4,Revestimento,0.6
CCbjj-31347,Manaus,Argiloso,58,9.73,Acabamento,11.59,Brita,0.69
CCbjj-31348,Curitiba,Arenoso,198,7.97,Estrutura,11.22,Cimento,0.47
CCbjj-31349,Porto Alegre,Siltoso,67,8.09,Acabamento,12.08,Aço,0.79
CCbjj-31350,Belém,Argiloso,55,6.38,Fundação,12.66,Areia,0.3
CCbjj-31351,Belém,Rochoso,151,8.63,Estrutura,9.07,Piso,0.42
CCbjj-31352,Porto Alegre,Siltoso,152,7.36,Estrutura,11.74,Aço,0.74
CCbjj-31353,Curitiba,Arenoso,143,8.6,Fundação,10.97,Revestimento,0.39
CCbjj-31354,Curitiba,Rochoso,100,8.23,Fundação,9.57,Revestimento,0.34
CCbjj-31355,Fortaleza,Rochoso,171,11.35,Fundação,12.34,Cimento,0.89
CCbjj-31356,Rio de Janeiro,Argiloso,50,9.21,Acabamento,9.42,Madeira,0.87
CCbjj-31357,Curitiba,Arenoso,261,11.14,Acabamento,12.63,Revestimento,0.54
CCbjj-31358,Porto Alegre,Argiloso,263,11.45,Estrutura,8.13,Brita,0.3
CCbjj-31359,Manaus,Siltoso,129,11.5,Estrutura,11.02,Brita,0.47
CCbjj-31360,Fortaleza,Argiloso,93,10.39,Fundação,10.94,Tintas,0.48
CCbjj-31361,Porto Alegre,Rochoso,159,10.05,Estrutura,10.96,Madeira,0.44
CCbjj-31362,Belém,Siltoso,247,9.04,Fundação,12.63,Aço,0.67
CCbjj-31363,Recife,Siltoso,247,7.58,Fundação,9.52,Tintas,0.57
CCbjj-31364,Curitiba,Siltoso,146,6.03,Fundação,12.86,Aço,0.6
CCbjj-31365,Salvador,Argiloso,219,7.29,Acabamento,9.68,Aço,0.67
CCbjj-31366,Salvador,Argiloso,259,10.78,Acabamento,10.16,Brita,0.59
CCbjj-31367,Belo Horizonte,Rochoso,139,8.79,Fundação,10.69,Brita,0.41
CCbjj-31368,Belém,Siltoso,55,7.33,Estrutura,11.22,Cimento,0.37
CCbjj-31369,Rio de Janeiro,Siltoso,119,8.37,Fundação,12.85,Brita,0.75
CCbjj-31370,São Paulo,Arenoso,230,7.8,Fundação,8.16,Revestimento,0.88
CCbjj-31371,Belo Horizonte,Arenoso,282,9.3,Estrutura,12.26,Revestimento,0.34
CCbjj-31372,Fortaleza,Arenoso,101,6.88,Estrutura,12.19,Revestimento,0.56
CCbjj-31373,Manaus,Arenoso,282,9.67,Fundação,9.01,Revestimento,0.74
CCbjj-31374,Curitiba,Arenoso,222,7.19,Fundação,9.89,Piso,0.58
CCbjj-31375,Fortaleza,Rochoso,79,6.22,Fundação,12.01,Piso,0.59
CCbjj-31376,Belém,Siltoso,296,6.02,Estrutura,12.5,Tintas,0.41
CCbjj-31377,Fortaleza,Rochoso,238,7.11,Fundação,9.37,Cimento,0.79
CCbjj-31378,São Paulo,Siltoso,95,7.75,Estrutura,8.99,Tintas,0.68
CCbjj-31379,Belém,Argiloso,283,7.36,Estrutura,11.87,Tintas,0.71
